type,source,overall_accuracy,date,entity,relation,hallucinated,hallucination_type,output
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,template,0.0000,0.0000,0.0000,0.0000,True,entity,5 steps in all. First Heliocentric theory proposed. Then Planetary laws discovered. Last Telescopes 
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,polished,0.5778,0.5000,0.2333,1.0000,True,entity,"Here are the three main steps:

1. The idea of evolution was first proposed in 1859.  
2. Natural se"
sequences,polished,0.3333,0.0000,0.0000,1.0000,True,entity,"Here's what happened: 

First, people proposed germ theory. 

Next, they found bacteria. 

Then, the"
sequences,polished,0.0000,0.0000,0.0000,0.0000,True,entity,"Here is a version that follows your guidelines and aims for a high Flesch Reading Ease score:

It we"
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented.
sequences,template,0.4000,0.2000,0.0000,1.0000,True,entity,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,polished,0.4433,0.2500,0.0800,1.0000,True,entity,"Here is a version that maximizes the Flesch Reading Ease score:

Photography was invented in 1839.  "
sequences,template,0.0857,0.0000,0.2571,0.0000,True,entity,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,template,0.0190,0.0000,0.0571,0.0000,True,entity,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,template,0.4333,0.2000,0.1000,1.0000,True,entity,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,polished,0.0667,0.0000,0.2000,0.0000,True,entity,"There are five key steps. First, the Industrial Revolution started. Next, the steam engine was impro"
sequences,template,0.0667,0.0000,0.2000,0.0000,True,entity,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,The way it went was this: Civil War started. Then Battle of Gettysburg. Then Emancipation Proclamati
sequences,template,0.4000,0.0000,0.2000,1.0000,True,entity,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,template,0.0000,0.0000,0.0000,0.0000,True,entity,5 steps in all. First Heliocentric theory proposed. Then Planetary laws discovered. Last Telescopes 
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,polished,0.5778,0.5000,0.2333,1.0000,True,entity,"Here are the 5 key steps:

1. The idea of evolution was first suggested. (1859)  
2. Natural selecti"
sequences,polished,0.3333,0.0000,0.0000,1.0000,True,entity,"Here is a simple, easy-to-read version:

First, people thought germs caused sickness.  
Then, they f"
sequences,polished,0.0889,0.2000,0.0667,0.0000,True,entity,"Here's what happened:  
First, scientists found radioactivity in 1896.  
Then, they got radium in 18"
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented.
sequences,template,0.4000,0.2000,0.0000,1.0000,True,entity,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,polished,0.3333,0.0000,0.0000,1.0000,True,entity,"Here is the rewritten text:

Photography was invented first. Next, color photography was developed. "
sequences,template,0.0857,0.0000,0.2571,0.0000,True,entity,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,template,0.0190,0.0000,0.0571,0.0000,True,entity,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,template,0.4333,0.2000,0.1000,1.0000,True,entity,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,polished,0.0667,0.0000,0.2000,0.0000,True,entity,"There are five main steps.  
First, the Industrial Revolution started.  
Next, the steam engine was "
sequences,template,0.0667,0.0000,0.2000,0.0000,True,entity,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,The way it went was this: Civil War started. Then Battle of Gettysburg. Then Emancipation Proclamati
sequences,template,0.4000,0.0000,0.2000,1.0000,True,entity,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,template,0.0000,0.0000,0.0000,0.0000,True,entity,5 steps in all. First Heliocentric theory proposed. Then Planetary laws discovered. Last Telescopes 
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,polished,0.3333,0.0000,0.0000,1.0000,True,entity,"There are five main steps. First, people proposed the idea of evolution. Next, they found that natur"
sequences,polished,0.3333,0.0000,0.0000,1.0000,True,entity,"Here's what happened: First, germ theory was proposed. Next, bacteria were identified. Then, antisep"
sequences,polished,0.0889,0.2000,0.0667,0.0000,True,entity,"Here's what happened: First, scientists found radioactivity in 1896. Next, they isolated radium in 1"
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented.
sequences,template,0.4000,0.2000,0.0000,1.0000,True,entity,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Photography invented. Then Color photography developed. Then Motion pictur
sequences,template,0.0857,0.0000,0.2571,0.0000,True,entity,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,template,0.0190,0.0000,0.0571,0.0000,True,entity,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,template,0.4333,0.2000,0.1000,1.0000,True,entity,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,template,0.3333,0.0000,0.0000,1.0000,True,entity,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,polished,0.1556,0.2000,0.2667,0.0000,True,entity,"There are five main steps.  
First, the Industrial Revolution started around 1760.  
Next, people im"
sequences,template,0.0667,0.0000,0.2000,0.0000,True,entity,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,The way it went was this: Civil War started. Then Battle of Gettysburg. Then Emancipation Proclamati
sequences,template,0.4000,0.0000,0.2000,1.0000,True,entity,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,template,0.4167,0.0000,0.2500,1.0000,True,entity,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
causality,polished,0.4571,1.0000,0.3714,0.0000,True,relation,Archduke Franz Ferdinand was killed. This made Austria-Hungary go to war with Serbia.
causality,template,0.8000,1.0000,0.4000,1.0000,True,entity,"Stock market crash on October 29, 1929. This made it so: Great Depression lasted throughout 1930s."
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,The printing press was invented around 1440. It helped spread knowledge faster. It made books and pa
causality,polished,0.5667,1.0000,0.2000,0.5000,True,entity,Penicillin was found in 1928. It changed medicine. Doctors could now fight infections better. This m
causality,polished,0.5111,1.0000,0.5333,0.0000,True,entity,The Russian Revolution happened in 1917. It led to the rise of the Soviet Union. The new government 
causality,polished,0.4000,1.0000,0.2000,0.0000,False,none,The Industrial Revolution happened in the 18th century. It caused more people to move to cities. Man
causality,polished,0.7333,1.0000,0.2000,1.0000,False,none,The steam engine was invented. It caused big changes. Transportation and making things got better. T
causality,template,0.8933,1.0000,0.6800,1.0000,True,entity,Berlin Wall fell in 1989. So Cold War ended and Germany reunified.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Climate change from greenhouse emissions. This led to Rising sea levels threaten coastal regions.
causality,polished,0.3333,1.0000,0.0000,0.0000,False,none,The Internet was invented. It changed how people talk and do business. It made communication faster.
causality,template,0.4667,1.0000,0.4000,0.0000,False,none,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment.
causality,polished,0.7778,1.0000,0.3333,1.0000,False,none,British taxed the American colonies. This caused the American Revolution. The colonies were upset. T
causality,template,0.7600,1.0000,0.2800,1.0000,False,none,French monarchy despotism and financial crisis. This made it so: French Revolution transformed Europ
causality,template,0.4333,1.0000,0.3000,0.0000,True,relation,Alliance system pulled powers into World War I. This was due to Archduke assassinated.
causality,template,0.8667,1.0000,0.6000,1.0000,False,none,Nazi expansionist policies. This led to World War II triggered in Europe.
causality,polished,0.3333,1.0000,0.0000,0.0000,True,relation,Scientists saw how genes are passed down. This helped improve the idea of how animals change over ti
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,Röntgen found X-rays in 1895. This changed medicine. Doctors began to see inside the body. It made d
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,"Einstein made the theory of relativity. This changed physics a lot. It helped us understand space, t"
causality,template,0.8444,1.0000,0.5333,1.0000,True,entity,Transistor developed in 1947. This led to Modern computer age began.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,"Scientists made synthetic insulin.  
This helped people treat diabetes.  
It became easier to get in"
causality,template,0.6111,1.0000,0.3333,0.5000,True,entity,Credit expansion and speculation in 1920s. This led to Stock market crashed in 1929.
causality,template,0.7333,1.0000,0.2000,1.0000,True,entity,OPEC oil embargo in 1973. This led to Global oil prices quadrupled.
causality,template,0.4444,1.0000,0.3333,0.0000,True,entity,Housing market collapsed in 2008. This made it so: Global financial crisis devastated economies.
causality,template,0.8000,1.0000,0.4000,1.0000,True,relation,Trade opened between China and West. This made it so: Global manufacturing patterns shifted.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,E-commerce and digital markets grew. This caused traditional retail stores to change. Online shoppin
causality,template,0.4000,1.0000,0.2000,0.0000,False,none,Uncle Tom's Cabin published. This led to Northern public opinion shifted against slavery.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Workers treated poorly in factories. This led to Labor movements and unions emerged.
causality,template,0.7333,1.0000,0.2000,1.0000,False,none,Women gained education and empowerment. This led to Women gained voting rights and roles.
causality,polished,0.4571,1.0000,0.3714,0.0000,False,none,Archduke Franz Ferdinand was killed. This caused Austria-Hungary to go to war with Serbia.
causality,template,0.8000,1.0000,0.4000,1.0000,True,entity,"Stock market crash on October 29, 1929. This made it so: Great Depression lasted throughout 1930s."
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,The printing press was invented around 1440. It helped ideas spread fast. Books and pamphlets could 
causality,polished,0.4000,1.0000,0.2000,0.0000,True,entity,Penicillin was found in 1928. It changed medicine a lot. Antibiotics became common. They help fight 
causality,polished,0.5111,1.0000,0.5333,0.0000,True,entity,The Russian Revolution happened in 1917. It led to the rise of the Soviet Union. The new government 
causality,polished,0.4000,1.0000,0.2000,0.0000,False,none,"The Industrial Revolution happened in the 18th century.  
It caused cities to grow fast.  
Many peop"
causality,polished,0.7333,1.0000,0.2000,1.0000,False,none,The steam engine was invented. It changed how we move and make things. Transportation and factories 
causality,template,0.8933,1.0000,0.6800,1.0000,True,entity,Berlin Wall fell in 1989. So Cold War ended and Germany reunified.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Climate change from greenhouse emissions. This led to Rising sea levels threaten coastal regions.
causality,polished,0.3778,1.0000,0.1333,0.0000,False,none,"The Internet was invented. It changed the way people talk and trade.  
Global communication grew fas"
causality,template,0.4667,1.0000,0.4000,0.0000,False,none,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment.
causality,polished,0.7778,1.0000,0.3333,1.0000,True,fabricated,British taxed the American colonies. This caused the American Revolution.
causality,template,0.7600,1.0000,0.2800,1.0000,False,none,French monarchy despotism and financial crisis. This made it so: French Revolution transformed Europ
causality,template,0.4333,1.0000,0.3000,0.0000,True,relation,Alliance system pulled powers into World War I. This was due to Archduke assassinated.
causality,template,0.8667,1.0000,0.6000,1.0000,False,none,Nazi expansionist policies. This led to World War II triggered in Europe.
causality,polished,0.3333,1.0000,0.0000,0.0000,True,relation,"Scientists saw how traits are passed down.  
This helped improve the idea of how animals and plants "
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,X-rays were found by Röntgen in 1895. This changed medical care. It made it easier to see inside the
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,"Einstein made the theory of relativity. This changed physics forever. It helped us understand space,"
causality,template,0.8444,1.0000,0.5333,1.0000,True,entity,Transistor developed in 1947. This led to Modern computer age began.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,Synthetic insulin was made. This made diabetes treatment easier to get.
causality,template,0.6111,1.0000,0.3333,0.5000,True,entity,Credit expansion and speculation in 1920s. This led to Stock market crashed in 1929.
causality,template,0.7333,1.0000,0.2000,1.0000,True,entity,OPEC oil embargo in 1973. This led to Global oil prices quadrupled.
causality,template,0.4444,1.0000,0.3333,0.0000,True,entity,Housing market collapsed in 2008. This made it so: Global financial crisis devastated economies.
causality,template,0.8000,1.0000,0.4000,1.0000,True,relation,Trade opened between China and West. This made it so: Global manufacturing patterns shifted.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,E-commerce and digital markets grew. This changed old retail stores. Online shopping made it easier 
causality,template,0.4000,1.0000,0.2000,0.0000,False,none,Uncle Tom's Cabin published. This led to Northern public opinion shifted against slavery.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Workers treated poorly in factories. This led to Labor movements and unions emerged.
causality,template,0.7333,1.0000,0.2000,1.0000,False,none,Women gained education and empowerment. This led to Women gained voting rights and roles.
causality,polished,0.4571,1.0000,0.3714,0.0000,True,relation,Archduke Franz Ferdinand was shot. This led Austria-Hungary to go to war with Serbia.
causality,template,0.8000,1.0000,0.4000,1.0000,True,entity,"Stock market crash on October 29, 1929. This made it so: Great Depression lasted throughout 1930s."
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,The printing press was invented around 1440. It helped knowledge spread faster. It made books and pa
causality,polished,0.4000,1.0000,0.2000,0.0000,True,entity,Penicillin was found in 1928. It changed medicine a lot. Antibiotics saved many lives. They treat ba
causality,polished,0.5111,1.0000,0.5333,0.0000,True,entity,The Russian Revolution took place in 1917. It led to the rise of the Soviet Union. The new communist
causality,polished,0.4000,1.0000,0.2000,0.0000,False,none,The Industrial Revolution happened in the 18th century. It caused cities to grow fast. Many people m
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,The steam engine was invented. It helped change transport and factories. It used machines to work be
causality,template,0.8933,1.0000,0.6800,1.0000,True,entity,Berlin Wall fell in 1989. So Cold War ended and Germany reunified.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Climate change from greenhouse emissions. This led to Rising sea levels threaten coastal regions.
causality,polished,0.3333,1.0000,0.0000,0.0000,False,none,"The internet was invented. It changed how people talk and do business. Now, because of digital links"
causality,template,0.4667,1.0000,0.4000,0.0000,False,none,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment.
causality,polished,0.7778,1.0000,0.3333,1.0000,False,none,British taxed the American colonies. This caused the American Revolution to start.
causality,template,0.7600,1.0000,0.2800,1.0000,False,none,French monarchy despotism and financial crisis. This made it so: French Revolution transformed Europ
causality,template,0.4333,1.0000,0.3000,0.0000,True,relation,Alliance system pulled powers into World War I. This was due to Archduke assassinated.
causality,template,0.8667,1.0000,0.6000,1.0000,False,none,Nazi expansionist policies. This led to World War II triggered in Europe.
causality,polished,0.3333,1.0000,0.0000,0.0000,True,relation,"Scientists saw how genes are inherited.  
This helped improve the theory of evolution.  
It shows ho"
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,Röntgen found X-rays in 1895. This changed medicine. It helped doctors see inside the body.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,Einstein created the theory of relativity. This changed physics forever. It helped us understand spa
causality,template,0.8444,1.0000,0.5333,1.0000,True,entity,Transistor developed in 1947. This led to Modern computer age began.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,Synthetic insulin was made. This made diabetes treatment easier to get.
causality,template,0.6111,1.0000,0.3333,0.5000,True,entity,Credit expansion and speculation in 1920s. This led to Stock market crashed in 1929.
causality,template,0.7333,1.0000,0.2000,1.0000,True,entity,OPEC oil embargo in 1973. This led to Global oil prices quadrupled.
causality,template,0.4444,1.0000,0.3333,0.0000,True,entity,Housing market collapsed in 2008. This made it so: Global financial crisis devastated economies.
causality,template,0.8000,1.0000,0.4000,1.0000,True,relation,Trade opened between China and West. This made it so: Global manufacturing patterns shifted.
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,E-commerce and digital markets grew. They changed how stores work. Traditional retail models face bi
causality,template,0.4000,1.0000,0.2000,0.0000,False,none,Uncle Tom's Cabin published. This led to Northern public opinion shifted against slavery.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Workers treated poorly in factories. This led to Labor movements and unions emerged.
causality,template,0.7333,1.0000,0.2000,1.0000,False,none,Women gained education and empowerment. This led to Women gained voting rights and roles.
causality,polished,0.4571,1.0000,0.3714,0.0000,True,relation,Archduke Franz Ferdinand was killed. This led Austria-Hungary to go to war with Serbia.
causality,template,0.8000,1.0000,0.4000,1.0000,True,entity,"Stock market crash on October 29, 1929. This made it so: Great Depression lasted throughout 1930s."
causality,polished,0.7333,1.0000,0.2000,1.0000,True,entity,The printing press was invented around 1440. It made the spread of knowledge much faster. Books and 
causality,polished,0.5667,1.0000,0.2000,0.5000,True,entity,Penicillin was found in 1928. It changed medicine a lot. Doctors started using antibiotics. This hel
causality,polished,0.5111,1.0000,0.5333,0.0000,True,entity,The Russian Revolution took place in 1917. It led to the rise of the Soviet Union. The new communist
causality,polished,0.4000,1.0000,0.2000,0.0000,False,none,The Industrial Revolution happened in the 18th century. It caused more people to move to cities. Man
causality,polished,0.6667,1.0000,0.0000,1.0000,False,none,The steam engine was invented. It helped change transport and factories. It used machines to work be
causality,template,0.8933,1.0000,0.6800,1.0000,True,entity,Berlin Wall fell in 1989. So Cold War ended and Germany reunified.
causality,template,0.3778,1.0000,0.1333,0.0000,False,none,Climate change from greenhouse emissions. This led to Rising sea levels threaten coastal regions.
causality,polished,0.3778,1.0000,0.1333,0.0000,False,none,"The Internet was invented. It changed how people talk and do business.  
Global chat and trade grew "
causality,template,0.4667,1.0000,0.4000,0.0000,False,none,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment.
causality,polished,0.7778,1.0000,0.3333,1.0000,True,fabricated,British taxed the American colonies. This caused the American Revolution.
causality,template,0.7600,1.0000,0.2800,1.0000,False,none,French monarchy despotism and financial crisis. This made it so: French Revolution transformed Europ
causality,template,0.4333,1.0000,0.3000,0.0000,True,relation,Alliance system pulled powers into World War I. This was due to Archduke assassinated.
causality,template,0.8667,1.0000,0.6000,1.0000,False,none,Nazi expansionist policies. This led to World War II triggered in Europe.
causality,polished,0.3333,1.0000,0.0000,0.0000,True,relation,"Scientists saw how traits pass from parents to children.  
This helped improve the idea of evolution"
overlaps,template,0.1333,0.0000,0.4000,0.0000,True,entity,Korean War and Cold War and Nuclear arms race at same time.
overlaps,template,0.4571,1.0000,0.3714,0.0000,False,none,All 4 at once: Shakespeare writing and Globe Theatre operating and Elizabethan era and Early modern 
overlaps,template,0.2000,0.2000,0.4000,0.0000,True,entity,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning at same time.
overlaps,polished,0.0000,0.0000,0.0000,0.0000,True,entity,"All four events happened at the same time.  
These events are the COVID-19 pandemic, remote work bec"
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the 1400s to 1600s, many big events happened at the same time. The Renaissance started in Italy. "
overlaps,template,0.1200,0.0000,0.3600,0.0000,True,entity,All 4 at once: Berlin Blockade and NATO formation and Israel established and Korean War started.
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the late 1700s, big changes happened. Britain had the Industrial Revolution. The American Revolut"
overlaps,template,0.0667,0.0000,0.2000,0.0000,True,entity,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged at same time.
overlaps,polished,0.6933,1.0000,0.0800,1.0000,False,none,"During the 14th and 15th centuries, four things happened at the same time. The medieval period was e"
overlaps,polished,0.3778,1.0000,0.1333,0.0000,True,relation,"In the late 1700s, big changes happened. The Enlightenment and the start of the Industrial Revolutio"
overlaps,polished,0.5000,0.2000,0.3000,1.0000,True,entity,"All four events happen at the same time. The Victorian Era, the Industrial Revolution, the peak of t"
overlaps,polished,0.4000,1.0000,0.2000,0.0000,True,relation,"Four big events happen at the same time. From 1870 to 1914, these changes occur together. The Belle "
overlaps,polished,0.1667,0.5000,0.0000,0.0000,True,entity,"All four events happened at the same time.  
They took place during the 1920s.  
The events are the "
overlaps,template,0.5333,0.0000,0.6000,1.0000,True,entity,World War II in Europe and World War II in Pacific and Holocaust and Science research both true.
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement.
overlaps,polished,0.2378,0.5000,0.2133,0.0000,True,entity,"In 1989, four big events happened at the same time. The Berlin Wall fell. Soviet communism ended. Ge"
overlaps,polished,0.7000,1.0000,0.1000,1.0000,True,relation,"The Internet grew fast in the 1990s.  
Mobile phones also developed then.  
 At the same time, the d"
overlaps,template,0.1667,0.0000,0.5000,0.0000,True,entity,All 4 at once: September 11 attacks and War on Terror began and Afghanistan invaded and Security mea
overlaps,polished,0.7000,1.0000,0.1000,1.0000,True,relation,"In the late 1700s and early 1800s, many big changes happened. The Romantic movement grew. The Indust"
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Modernism in art and Cubism and Surrealism and Expressionism.
overlaps,polished,0.6833,1.0000,0.0500,1.0000,False,none,"All four groups worked at the same time. These are the Women's Liberation, Gay Rights, Environmental"
overlaps,template,0.1333,0.0000,0.4000,0.0000,True,entity,Korean War and Cold War and Nuclear arms race at same time.
overlaps,template,0.4571,1.0000,0.3714,0.0000,False,none,All 4 at once: Shakespeare writing and Globe Theatre operating and Elizabethan era and Early modern 
overlaps,template,0.2000,0.2000,0.4000,0.0000,True,entity,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning at same time.
overlaps,polished,0.0000,0.0000,0.0000,0.0000,True,entity,"All four events happened at the same time.  
These are the COVID-19 pandemic, remote work becoming c"
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the 1400s to 1600s, four big events happened at the same time. The Renaissance started in Italy. "
overlaps,template,0.1200,0.0000,0.3600,0.0000,True,entity,All 4 at once: Berlin Blockade and NATO formation and Israel established and Korean War started.
overlaps,polished,0.7200,1.0000,0.1600,1.0000,True,relation,"In the late 1700s, four big events happened at the same time. The Industrial Revolution started in B"
overlaps,template,0.0667,0.0000,0.2000,0.0000,True,entity,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged at same time.
overlaps,polished,0.7867,1.0000,0.3600,1.0000,False,none,"The Medieval period and the Renaissance started at the same time.  
Feudalism began to fade.  
At th"
overlaps,polished,0.4444,1.0000,0.3333,0.0000,False,none,"In the late 1700s, big changes happened. The Age of Enlightenment and the Industrial Revolution star"
overlaps,polished,0.4933,0.2000,0.2800,1.0000,True,entity,"All four events happen at once. The Victorian Era, the Industrial Revolution, the peak of the Britis"
overlaps,polished,0.0000,0.0000,0.0000,0.0000,True,entity,All four events happened at the same time. The Belle Époque was a time of growth. Industry was growi
overlaps,polished,0.3533,0.7000,0.3600,0.0000,True,entity,"In the 1920s, four things happened at once. The Roaring Twenties and Jazz Age started. Prohibition a"
overlaps,template,0.5333,0.0000,0.6000,1.0000,True,entity,World War II in Europe and World War II in Pacific and Holocaust and Science research both true.
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement.
overlaps,polished,0.3000,0.5000,0.4000,0.0000,True,entity,"In 1989, four big things happened at once. The Berlin Wall fell. Soviet communism collapsed. Germany"
overlaps,polished,0.6667,1.0000,0.0000,1.0000,True,relation,"The Internet grew quickly in the 1990s.  
At the same time, mobile phones became popular.  
The digi"
overlaps,template,0.1667,0.0000,0.5000,0.0000,True,entity,All 4 at once: September 11 attacks and War on Terror began and Afghanistan invaded and Security mea
overlaps,polished,0.7200,1.0000,0.1600,1.0000,True,relation,"In the late 1700s and early 1800s, big changes happened. The Romantic movement grew. The Industrial "
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Modernism in art and Cubism and Surrealism and Expressionism.
overlaps,polished,0.6833,1.0000,0.0500,1.0000,False,none,"All four groups grew at the same time. These are the Women's Liberation, Gay Rights, Environmental, "
overlaps,template,0.1333,0.0000,0.4000,0.0000,True,entity,Korean War and Cold War and Nuclear arms race at same time.
overlaps,template,0.4571,1.0000,0.3714,0.0000,False,none,All 4 at once: Shakespeare writing and Globe Theatre operating and Elizabethan era and Early modern 
overlaps,template,0.2000,0.2000,0.4000,0.0000,True,entity,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning at same time.
overlaps,polished,0.0000,0.0000,0.0000,0.0000,True,entity,"All four events happened at the same time.  
These are the COVID-19 pandemic, remote work, digital c"
overlaps,polished,0.6667,1.0000,0.0000,1.0000,True,relation,"Many big events happened at the same time.  
In the 1400s to 1600s, four events overlapped.  
The Re"
overlaps,template,0.1200,0.0000,0.3600,0.0000,True,entity,All 4 at once: Berlin Blockade and NATO formation and Israel established and Korean War started.
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the late 1700s, big changes happened. Britain’s Industrial Revolution grew fast. The American Rev"
overlaps,template,0.0667,0.0000,0.2000,0.0000,True,entity,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged at same time.
overlaps,polished,0.7200,1.0000,0.1600,1.0000,False,none,"During the 14th and 15th centuries, four big changes happened at the same time. The Medieval period "
overlaps,polished,0.4222,1.0000,0.2667,0.0000,False,none,"In the late 1700s, big changes happened. The Age of Enlightenment started. The Industrial Revolution"
overlaps,polished,0.5000,0.2000,0.3000,1.0000,True,entity,"All four events happen at the same time. The Victorian Era, the Industrial Revolution, the peak of t"
overlaps,polished,0.1000,0.0000,0.3000,0.0000,True,entity,All four events happen at the same time. The Belle Époque is thriving. Industrial society is growing
overlaps,polished,0.1778,0.2000,0.3333,0.0000,True,entity,"All four events happened at the same time. They are the Roaring Twenties, the Jazz Age, Prohibition,"
overlaps,template,0.5333,0.0000,0.6000,1.0000,True,entity,World War II in Europe and World War II in Pacific and Holocaust and Science research both true.
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement.
overlaps,polished,0.3000,0.5000,0.4000,0.0000,True,entity,"In 1989, four big events happened at once. The Berlin Wall fell. Soviet communism ended. Germany bec"
